siret,naf,ri,F_1_4,F_2_2,F_2_4,F_3_3
40322977600014,01.24Z,3718.81,1.5,10.0,1.79,2.15
32785259600045,10.11Z,5906.22,6.7,8.33,2.58,6.05
32624187400048,16.29Z,3817.47,1.7,8.48,2.42,1.03
35166792800052,22.29B,5478.54,6.4,3.84,5.03,5.69
32643126900074,28.93Z,2813.74,0.5,3.94,2.21,0.17
40142435300019,10.91Z,3294.98,6.0,0,2.28,5.53
57207583600344,26.51B,3954.48,5.5,3.06,4.37,2.69
32230419700021,10.73Z,4143.84,0.6,10.0,2.63,1.0
31651455300064,25.73A,5853.16,2.5,10,4.45,1.93
32362235700107,58.13Z,2158.0,0,0,1.7,0.0
43186231700010,03.21Z,3639.9,1.4,8.82,2.04,1.35
33848315900012,10.71A,2187.31,0.2,0,9.93,0.48
80207300700030,10.91Z,3569.7,7.8,0,2.28,5.53
47775153100013,25.11Z,3980.8,3.2,10.0,2.17,0.74
31770705700020,10.11Z,5759.83,6.2,8.33,2.58,6.05
32763035600092,23.12Z,4075.02,1.1,9.53,2.54,1.42
39515135000018,25.93Z,5687.67,8.2,5.3,2.27,7.67
42817331400017,15.12Z,4356.98,3.0,9.63,2.36,2.59
42110670900353,27.12Z,3741.73,2.2,8.22,2.27,1.18
31004661000013,10.12Z,4201.65,1.4,9.23,2.74,1.57
30520541100435,38.11Z,2509.03,1.3,1.34,2.52,0.75
79456425200029,17.12Z,4190.47,3.5,6.62,2.33,4.72
25220316100028,38.11Z,2509.03,1.3,1.34,2.52,0.75
55208131790159,35.11Z,4978.0,10,0,1.9,10
38093716900098,31.01Z,3372.68,3.1,5.15,2.44,1.28
32857832300011,01.21Z,3540.59,0.8,10.0,1.76,1.13
33077152800016,25.11Z,3980.8,3.2,10.0,2.17,0.74
49678049500016,32.91Z,2158.0,0,0,2.54,0
35397981800047,22.29A,5505.11,6.5,3.84,5.03,5.69
58282182300025,25.72Z,2324.5,1.5,0,2.44,1.48
42150233700049,10.11Z,5789.11,6.3,8.33,2.58,6.05
1565003900041,11.01Z,2445.34,2.2,0,2.36,2.32
45280710000030,10.85Z,2490.8,0.8,1.17,2.8,1.08
33216009200018,11.02B,2220.4,0.4,0,4.52,0.95
39132181700036,24.42Z,8652.39,10,9.04,2.36,10
48010791100079,26.51A,3928.12,5.3,3.06,4.37,2.69
52370022700011,10.11Z,5759.83,6.2,8.33,2.58,6.05
37984800500078,10.51C,16573.77,6.3,10,9.89,8.91
34249815100014,22.29A,5505.11,6.5,3.84,5.03,5.69
38000236000010,28.29B,10100.8,7.4,10,4.5,8.43
25210866700079,38.11Z,2509.03,1.3,1.34,2.52,0.75
59725041400039,16.23Z,6702.58,10,6.56,2.4,7.52
44465161600021,10.89Z,6559.84,8.3,5.26,2.49,9.9
83572018600013,20.14Z,6015.02,10,2.49,2.42,10
51702012900030,38.32Z,2207.54,0.7,0,2.49,0.37
80963125200016,10.82Z,5393.9,5.2,8.1,2.74,5.45
31744204400010,26.51B,3835.84,4.6,3.06,4.37,2.69
50962879800035,25.92Z,3993.97,4.8,5.23,2.43,3.65
32940342200051,25.12Z,4524.81,4.6,10.0,2.42,1.76
37975852700012,22.23Z,3971.35,5.6,5.48,2.46,2.67
21240037800437,10.11Z,5759.83,6.2,8.33,2.58,6.05
41026404800019,23.52Z,3649.57,0.1,9.81,2.1,0.13
38213747900012,10.13A,8016.39,4.5,10,5.38,4.81
33451592100016,14.14Z,3817.65,0.4,10.0,2.24,0.49
34855241500104,26.12Z,2426.25,2.6,0,2.26,1.73
43318512100137,26.11Z,5072.68,10,0.24,2.29,10
31079202300429,24.34Z,2763.13,0,3.71,2.27,0
70980662400033,22.21Z,8012.5,10,7.26,2.43,10
35378262600090,10.71A,2187.31,0.2,0,9.93,0.48
78413157500127,23.99Z,4557.09,10,2.88,2.29,4.92
51128523100011,25.29Z,2199.08,0.3,0,2.15,0.62
34770063500027,17.12Z,4190.47,3.5,6.62,2.33,4.72
67282029700030,23.61Z,3830.12,1.9,10.0,2.21,0.0
55980442200256,38.21Z,4021.27,1.4,10.0,2.4,0.75
49776309400024,29.32Z,2987.48,5.8,0.8,2.43,2.66
31182126800076,10.73Z,4152.65,0.7,10.0,2.63,1.0
77566763700034,29.32Z,2907.14,5.0,0.8,2.43,2.66
51926435200013,10.72Z,2172.18,0.2,0,2.56,0.13
32552045000231,10.51C,16133.21,5.9,10,9.89,8.91
39347081000010,10.89Z,6522.91,8.2,5.26,2.49,9.9
39842572800019,26.12Z,2433.91,2.7,0,2.26,1.73
38398687400014,10.11Z,5818.39,6.4,8.33,2.58,6.05
2575008400011,16.24Z,2184.04,0.4,0,2.51,0.19
52117867300021,28.99B,2596.77,0.9,1.14,4.32,0.74
67920028700036,10.51D,16133.21,5.9,10,9.89,8.91
80537022800027,38.21Z,4021.27,1.4,10.0,2.4,0.75
77742204900018,11.03Z,4202.84,0.6,10.0,2.71,0.95
83072221100018,26.11Z,5072.68,10,0.24,2.29,10
95060751500034,22.29B,5425.38,6.2,3.84,5.03,5.69
42157870900014,10.39A,6099.06,0.8,10,5.27,1.13
77737984300298,10.91Z,3569.7,7.8,0,2.28,5.53
34402452600024,10.61A,6719.11,2.3,10,4.9,4.71
41343739300015,08.11Z,3701.55,4.7,6.05,2.2,1.98
25240247400024,38.11Z,2509.03,1.3,1.34,2.52,0.75
34290758100017,25.11Z,3980.8,3.2,10.0,2.17,0.74
25260090300022,38.11Z,2509.03,1.3,1.34,2.52,0.75
42340876400029,29.32Z,2987.48,5.8,0.8,2.43,2.66
42014763900017,15.12Z,4433.37,3.5,9.63,2.36,2.59
44398203800020,29.32Z,2987.48,5.8,0.8,2.43,2.66
38033285800030,26.51B,3928.12,5.3,3.06,4.37,2.69
56980189700616,28.14Z,2262.45,1.3,0,2.32,0.76
35002846000037,28.99B,2602.81,1.0,1.14,4.32,0.74
45119532500027,20.42Z,3934.4,0.5,10.0,2.43,0.06
64668009000032,22.19Z,6759.81,8.6,9.24,2.6,5.99
75680232800317,58.13Z,2158.0,0,0,1.7,0.0
1645029800019,10.13A,8056.14,4.6,10,5.38,4.81
38109253500024,71.11Z,2376.79,3.3,0,1.1,0.76
32983633200026,22.29B,5505.11,6.5,3.84,5.03,5.69
38536959000018,58.14Z,2174.94,0.2,0,1.63,0.19
43548054600108,01.13Z,3871.46,2.1,9.41,2.08,1.74
32536464400030,10.11Z,5964.78,6.9,8.33,2.58,6.05
44859636100031,24.42Z,8652.39,10,9.04,2.36,10
35271474500051,10.82Z,5393.9,5.2,8.1,2.74,5.45
42264896400019,25.93Z,6205.37,10,5.3,2.27,7.67
58202671200023,29.32Z,2947.31,5.4,0.8,2.43,2.66
34378847700036,22.29A,5478.54,6.4,3.84,5.03,5.69
77573502000122,13.92Z,3618.54,0.6,8.54,2.29,0.43
50353630200014,25.11Z,3988.08,3.3,10.0,2.17,0.74
54205328500046,20.42Z,3934.4,0.5,10.0,2.43,0.06
66382041300107,27.33Z,4094.23,4.1,9.01,2.42,0.93
42228737500022,28.13Z,5078.28,10,5.33,2.42,4.26
30702045300014,27.12Z,3741.73,2.2,8.22,2.27,1.18
37844139800013,13.92Z,3618.54,0.6,8.54,2.29,0.43
34340353102312,38.11Z,2509.03,1.3,1.34,2.52,0.75
77567898000092,26.11Z,5072.68,10,0.24,2.29,10
39916141300105,23.42Z,3971.11,0.7,10.0,2.43,0.47
43953390200011,22.29A,5505.11,6.5,3.84,5.03,5.69
95752090100118,35.11Z,4978.0,10,0,1.9,10
35405824000038,28.13Z,5078.28,10,5.33,2.42,4.26
33767952600026,26.12Z,2433.91,2.7,0,2.26,1.73
77939432900014,01.11Z,8371.8,10,9.82,2.01,10
34340353102114,38.11Z,2509.03,1.3,1.34,2.52,0.75
43698039500020,25.11Z,3988.08,3.3,10.0,2.17,0.74
53746880300029,31.01Z,3381.04,3.2,5.15,2.44,1.28
42868244700035,10.32Z,2727.68,3.7,0,2.42,3.63
37790864500031,20.53Z,2165.76,0.1,0,2.48,0.08
34114882300105,25.72Z,2331.66,1.6,0,2.44,1.48
20003318100054,38.11Z,2509.03,1.3,1.34,2.52,0.75
73820183900029,25.99B,11511.75,10,10,4.89,7.43
41977979800026,20.42Z,3934.4,0.5,10.0,2.43,0.06
35291023600038,20.16Z,8000.26,10,6.98,2.52,10
62200758100037,23.91Z,4162.27,2.5,10.0,2.32,1.54
63682057300013,10.12Z,4179.02,1.2,9.23,2.74,1.57
33294661500025,10.72Z,2172.18,0.2,0,2.56,0.13
35095622300027,28.29A,8744.08,5.1,10,4.5,8.43
43478467400047,27.12Z,3724.18,2.0,8.22,2.27,1.18
80889274900108,10.61A,7049.18,3.2,10,4.9,4.71
81740791900023,10.12Z,4190.33,1.3,9.23,2.74,1.57
33237488300012,11.02B,2208.2,0.2,0,4.52,0.95
39942455500015,01.24Z,3731.16,1.6,10.0,1.79,2.15
77557606900014,10.11Z,5467.05,5.2,8.33,2.58,6.05
7180046000041,16.24Z,2179.46,0.3,0,2.51,0.19
40457073100012,01.24Z,3755.85,1.8,10.0,1.79,2.15
42328248200037,10.39B,6111.47,0.9,10,5.27,1.13
43688013200010,08.12Z,4554.54,4.4,10.0,2.14,3.03
34800667700036,10.39A,6111.47,0.9,10,5.27,1.13
66725009600043,28.25Z,3339.5,5.2,3.01,2.23,2.69
41963198100026,10.85Z,2497.51,0.9,1.17,2.8,1.08
77557417100010,17.21A,7414.49,10,1.93,7.32,10
48067597400053,22.22Z,4758.8,10,0,2.51,9.09
30864747800038,10.11Z,6023.33,7.1,8.33,2.58,6.05
55211353200030,10.89Z,6670.62,8.6,5.26,2.49,9.9
44317723300048,26.51A,3862.21,4.8,3.06,4.37,2.69
71295027800036,31.09B,5839.22,0.8,10,4.97,0.73
38529670200025,10.85Z,2484.08,0.7,1.17,2.8,1.08
39946423900017,10.85Z,2490.8,0.8,1.17,2.8,1.08
79898003300012,22.29A,5505.11,6.5,3.84,5.03,5.69
38517576500028,18.13Z,2180.53,0.4,0,1.84,0.12
39186096200037,10.85Z,2490.8,0.8,1.17,2.8,1.08
35282941000013,17.29Z,2894.05,2.0,2.5,2.23,2.76
32290267700010,22.22Z,4512.7,8.9,0,2.51,9.09
33856289500015,10.39A,6074.23,0.6,10,5.27,1.13
37628009500054,28.93Z,2795.0,0.1,3.94,2.21,0.17
40326458300028,20.42Z,3934.4,0.5,10.0,2.43,0.06
37934015100099,10.72Z,2163.26,0,0,2.56,0.13
35134999800036,27.11Z,4667.87,5.0,8.86,2.25,3.61
38755831500033,27.51Z,3126.47,2.6,4.64,2.5,0.19
92705001300014,10.12Z,4190.33,1.3,9.23,2.74,1.57
30766758400030,10.85Z,2490.8,0.8,1.17,2.8,1.08
40509839300037,38.32Z,2207.54,0.7,0,2.49,0.37
43718107600013,25.94Z,4674.47,5.0,10.0,2.36,2.36
33422506700019,01.24Z,3755.85,1.8,10.0,1.79,2.15
43588050500050,10.83Z,3854.19,0.3,10.0,2.31,0.35
5680065900130,26.51A,3769.93,4.1,3.06,4.37,2.69
7380412200056,38.11Z,2509.03,1.3,1.34,2.52,0.75
45234925100028,10.11Z,5964.78,6.9,8.33,2.58,6.05
75288197900013,01.47Z,6008.99,8.6,3.8,2.29,9.97
43278978200021,25.11Z,3988.08,3.3,10.0,2.17,0.74
34242908100025,28.93Z,2795.0,0.1,3.94,2.21,0.17
30192120100036,25.94Z,4674.47,5.0,10.0,2.36,2.36
37658058500036,03.11Z,3841.3,2.2,9.15,2.19,1.17
20007204900048,10.11Z,5730.55,6.1,8.33,2.58,6.05
33916273700029,15.11Z,3963.89,1.1,9.76,2.4,0.79
95450612700172,38.32Z,2207.54,0.7,0,2.49,0.37
42252607900013,22.29B,5451.96,6.3,3.84,5.03,5.69
34000174200048,32.99Z,2639.68,0.5,2.56,2.35,0.52
96950989200028,22.29A,5451.96,6.3,3.84,5.03,5.69
69698036600053,10.71A,2187.31,0.2,0,9.93,0.48
32785259600060,10.11Z,5759.83,6.2,8.33,2.58,6.05
35372573200013,11.01Z,2445.34,2.2,0,2.36,2.32
49071412800017,20.41Z,4075.53,1.7,9.74,2.46,1.08
52816655600019,38.11Z,2509.03,1.3,1.34,2.52,0.75
41565021700011,20.53Z,2165.76,0.1,0,2.48,0.08
91725007800024,27.12Z,3741.73,2.2,8.22,2.27,1.18
32251845700013,25.73B,5886.45,2.7,10,4.45,1.93
38341491900027,10.85Z,2490.8,0.8,1.17,2.8,1.08
41806248500010,27.12Z,3732.96,2.1,8.22,2.27,1.18
32423725400028,28.29B,10218.77,7.6,10,4.5,8.43
50851378500164,10.11Z,5759.83,6.2,8.33,2.58,6.05
39169929500021,28.22Z,3316.21,1.3,6.52,2.21,0.77
50919841200025,38.32Z,2207.54,0.7,0,2.49,0.37
33903070200080,23.13Z,4888.32,3.8,9.62,2.61,3.59
33219913200025,10.11Z,5789.11,6.3,8.33,2.58,6.05
40486940600011,25.73A,5836.52,2.4,10,4.45,1.93
32681537000019,20.42Z,3934.4,0.5,10.0,2.43,0.06
31182126800050,10.73Z,4152.65,0.7,10.0,2.63,1.0
55205744000067,32.99Z,2639.68,0.5,2.56,2.35,0.52
32764134600041,10.11Z,5789.11,6.3,8.33,2.58,6.05
44430569200030,10.89Z,6670.62,8.6,5.26,2.49,9.9
44322651900017,22.22Z,4669.31,9.6,0,2.51,9.09
81227013000022,16.29Z,3809.09,1.6,8.48,2.42,1.03
39495531400023,27.12Z,3732.96,2.1,8.22,2.27,1.18
43031309800013,28.13Z,5078.28,10,5.33,2.42,4.26
87542019200010,28.93Z,2809.06,0.4,3.94,2.21,0.17
30956778200011,01.24Z,3731.16,1.6,10.0,1.79,2.15
38774910400015,11.07A,5465.44,0,10.0,4.59,0.0
48770970100022,38.21Z,4021.27,1.4,10.0,2.4,0.75
32784339700016,25.94Z,4616.51,4.6,10.0,2.36,2.36
40025678000026,20.42Z,3934.4,0.5,10.0,2.43,0.06
70705003500021,10.82Z,5393.9,5.2,8.1,2.74,5.45
55208131737937,35.11Z,4978.0,10,0,1.9,10
44033947100201,96.02A,2158.0,0,0,3.14,0
77622146700082,10.11Z,5964.78,6.9,8.33,2.58,6.05
33481851500069,28.41Z,3726.96,1.3,9.29,2.2,0.49
42728013600040,10.11Z,5964.78,6.9,8.33,2.58,6.05
31352561000017,10.13A,8175.41,4.9,10,5.38,4.81
41367474800046,38.21Z,4021.27,1.4,10.0,2.4,0.75
35142282900017,10.61B,7012.51,3.1,10,4.9,4.71
79260156900017,16.23Z,6702.58,10,6.56,2.4,7.52
30275541800019,11.02A,2220.4,0.4,0,4.52,0.95
38098626500060,22.21Z,8012.5,10,7.26,2.43,10
42738003500027,16.23Z,6640.4,9.8,6.56,2.4,7.52
43408718500014,10.51C,16463.63,6.2,10,9.89,8.91
66204327200407,23.32Z,4029.38,0.6,10.0,2.51,0.57
38332907500030,13.92Z,3618.54,0.6,8.54,2.29,0.43
34931584600015,10.13A,8175.41,4.9,10,5.38,4.81
31219444200017,25.11Z,3980.8,3.2,10.0,2.17,0.74
34080255200026,25.71Z,3425.26,0,6.81,2.58,0
39490530100013,15.11Z,3963.89,1.1,9.76,2.4,0.79
5580451200030,20.59Z,4072.33,5.0,6.36,2.28,3.09
6280558500023,10.84Z,2842.66,1.1,3.16,2.51,0.98
38104024500023,25.11Z,3980.8,3.2,10.0,2.17,0.74
42859323000082,27.32Z,7302.46,9.6,10.0,2.3,6.81
32791855300022,13.91Z,2477.66,2.5,0.0,2.5,2.38
76020158200011,10.11Z,5789.11,6.3,8.33,2.58,6.05
55208131715412,35.11Z,4978.0,10,0,1.9,10
37962216000024,22.29B,5451.96,6.3,3.84,5.03,5.69
31154795400017,23.61Z,3830.12,1.9,10.0,2.21,0.0
39451475600029,32.91Z,2158.0,0,0,2.54,0
31799389700022,27.12Z,3732.96,2.1,8.22,2.27,1.18
35053169500012,15.12Z,4433.37,3.5,9.63,2.36,2.59
50270550200024,25.99A,11511.75,10,10,4.89,7.43
31463433800037,27.33Z,4094.23,4.1,9.01,2.42,0.93
34262135600019,01.24Z,3731.16,1.6,10.0,1.79,2.15
31656004400067,26.12Z,2433.91,2.7,0,2.26,1.73
77813049200078,23.51Z,4146.61,3.5,10.0,2.15,1.6
37951216300039,10.39A,6111.47,0.9,10,5.27,1.13
44212189300022,24.33Z,3805.93,0,10.0,2.29,0
50299277900012,38.21Z,4021.27,1.4,10.0,2.4,0.75
49037669600012,25.11Z,3988.08,3.3,10.0,2.17,0.74
33026395500073,28.92Z,3500.25,0.1,8.17,2.25,0.27
42865903100028,25.73A,5836.52,2.4,10,4.45,1.93
3652015300028,29.32Z,2736.41,3.3,0.8,2.43,2.66
58578170100016,24.51Z,3308.68,1.3,6.36,2.3,0.5
32009040000013,10.11Z,5964.78,6.9,8.33,2.58,6.05
25020879000080,38.21Z,4021.27,1.4,10.0,2.4,0.75
38048506000038,18.13Z,2180.53,0.4,0,1.84,0.12
38302098900042,20.15Z,7769.38,10,7.37,2.2,10
42287706800011,10.13B,8175.41,4.9,10,5.38,4.81
34926965400027,28.99A,2614.9,1.2,1.14,4.32,0.74
38770017200019,22.19Z,7126.84,9.8,9.24,2.6,5.99
77320105800049,17.29Z,3006.67,3.0,2.5,2.23,2.76
31176420300015,10.12Z,4201.65,1.4,9.23,2.74,1.57
39010516100025,23.61Z,3830.12,1.9,10.0,2.21,0.0
78837853700054,22.29A,5451.96,6.3,3.84,5.03,5.69
43308514900196,10.72Z,2172.18,0.2,0,2.56,0.13
34853070000015,26.51B,3849.03,4.7,3.06,4.37,2.69
32785259600037,10.11Z,5759.83,6.2,8.33,2.58,6.05
53869504000070,20.13B,7702.38,9.5,5.12,4.4,7.93
34503983800023,01.24Z,3731.16,1.6,10.0,1.79,2.15
80695008500043,25.11Z,3973.52,3.1,10.0,2.17,0.74
53948250500010,10.73Z,4135.02,0.5,10.0,2.63,1.0
34340353102957,38.11Z,2509.03,1.3,1.34,2.52,0.75
44317222600021,16.23Z,6578.22,9.6,6.56,2.4,7.52
95480181700048,27.11Z,4667.87,5.0,8.86,2.25,3.61
48889997200019,22.29B,5451.96,6.3,3.84,5.03,5.69
49164061100019,28.99B,2596.77,0.9,1.14,4.32,0.74
40169884000014,23.12Z,4095.95,1.3,9.53,2.54,1.42
48802211200012,01.24Z,3731.16,1.6,10.0,1.79,2.15
38834764300016,22.29B,5478.54,6.4,3.84,5.03,5.69
79895830200027,15.12Z,4463.93,3.7,9.63,2.36,2.59
33383456200022,20.14Z,6015.02,10,2.49,2.42,10
82805130000022,10.11Z,5994.05,7.0,8.33,2.58,6.05
49325490800145,17.21A,7414.49,10,1.93,7.32,10
33986076900035,10.39B,6074.23,0.6,10,5.27,1.13
33826005200018,01.21Z,3540.59,0.8,10.0,1.76,1.13
38336924600020,38.12Z,3758.73,0.7,8.8,2.44,0.37
31527063700012,10.85Z,2490.8,0.8,1.17,2.8,1.08
32070971000034,26.51B,3901.75,5.1,3.06,4.37,2.69
5581199600036,10.51A,16573.77,6.3,10,9.89,8.91
34867375700046,28.14Z,2256.74,1.2,0,2.32,0.76
48451208200013,10.13A,8175.41,4.9,10,5.38,4.81
44966976100016,01.24Z,3731.16,1.6,10.0,1.79,2.15
63162057200018,25.11Z,3980.8,3.2,10.0,2.17,0.74
31994951700035,10.82Z,5393.9,5.2,8.1,2.74,5.45
43318512100160,30.12Z,3809.75,0.2,10.0,2.27,0.19
50018807300026,20.59Z,4072.33,5.0,6.36,2.28,3.09
77280138700030,31.03Z,4004.63,0.1,10.0,2.55,0.1
47773851200011,38.32Z,2207.54,0.7,0,2.49,0.37
78582075400022,28.92Z,3505.49,0.2,8.17,2.25,0.27
48813409900016,22.29A,5505.11,6.5,3.84,5.03,5.69
78552018000023,27.52Z,2177.91,0,0.12,2.32,0
38789483500025,28.29A,10100.8,7.4,10,4.5,8.43
31493797000031,25.12Z,4536.8,4.7,10.0,2.42,1.76
41433740200047,10.11Z,5994.05,7.0,8.33,2.58,6.05
54288012500019,14.14Z,3823.93,0.5,10.0,2.24,0.49
83106122100014,24.42Z,8652.39,10,9.04,2.36,10
33843192700049,25.12Z,4512.82,4.5,10.0,2.42,1.76
30213556100058,23.51Z,4070.84,2.8,10.0,2.15,1.6
32733472800026,25.92Z,3816.45,3.7,5.23,2.43,3.65
32036739400030,23.61Z,3830.12,1.9,10.0,2.21,0.0
71262071500169,38.11Z,2509.03,1.3,1.34,2.52,0.75
35338571900367,28.29B,9628.89,6.6,10,4.5,8.43
7180603800023,10.13A,8175.41,4.9,10,5.38,4.81
43189975600024,10.61B,6902.49,2.8,10,4.9,4.71
39267199600024,25.11Z,3980.8,3.2,10.0,2.17,0.74
71262071500342,38.11Z,2509.03,1.3,1.34,2.52,0.75
34191922300014,20.13B,7626.51,9.3,5.12,4.4,7.93
31968932900021,10.39B,6111.47,0.9,10,5.27,1.13
43273176800045,10.39A,6111.47,0.9,10,5.27,1.13
49325490800137,17.21A,7414.49,10,1.93,7.32,10
32519200300128,58.13Z,2158.0,0,0,1.7,0.0
40524055700018,16.23Z,6609.31,9.7,6.56,2.4,7.52
41463952600048,16.23Z,6640.4,9.8,6.56,2.4,7.52
39796494100017,58.19Z,3316.68,0.1,8.26,1.93,0.08
31642056100060,25.11Z,3988.08,3.3,10.0,2.17,0.74
41287958700092,58.13Z,2158.0,0,0,1.7,0.0
34048928500015,16.23Z,6702.58,10,6.56,2.4,7.52
21160292500029,10.11Z,5730.55,6.1,8.33,2.58,6.05
44169878400028,28.29B,10867.63,8.7,10,4.5,8.43
73182025400027,22.22Z,4557.44,9.1,0,2.51,9.09
37852402900055,13.94Z,3165.94,0.2,5.84,2.36,0.17
42893793200013,10.51C,16463.63,6.2,10,9.89,8.91
24150023000065,38.11Z,2509.03,1.3,1.34,2.52,0.75
54850190700453,20.11Z,3835.41,0.3,10,2.3,0.16
43235971900023,13.96Z,2391.75,0.5,1.1,2.47,0.34
72980070600065,23.62Z,2160.67,0,0,2.25,0.07
32322176200020,16.24Z,2184.04,0.4,0,2.51,0.19
37801933500025,23.99Z,4557.09,10,2.88,2.29,4.92
81153457700010,38.32Z,2207.54,0.7,0,2.49,0.37
64382064000016,25.12Z,4536.8,4.7,10.0,2.42,1.76
44071787400018,23.41Z,3136.19,0.7,5.25,2.43,0.47
30186434400025,25.11Z,3995.37,3.4,10.0,2.17,0.74
52290771600024,25.29Z,2226.27,0.8,0,2.15,0.62
90542001400011,11.01Z,2445.34,2.2,0,2.36,2.32
38331125500012,10.51A,16243.35,6.0,10,9.89,8.91
49786279700063,38.32Z,2207.54,0.7,0,2.49,0.37
33456798900010,25.29Z,2226.27,0.8,0,2.15,0.62
48078270500010,25.11Z,3995.37,3.4,10.0,2.17,0.74
82088553100021,25.92Z,3913.28,4.3,5.23,2.43,3.65
40258756200016,20.42Z,3934.4,0.5,10.0,2.43,0.06
39467479000032,10.82Z,5366.67,5.1,8.1,2.74,5.45
50199410700016,10.51C,16353.49,6.1,10,9.89,8.91
51885421100050,22.29B,5505.11,6.5,3.84,5.03,5.69
80743156400010,01.24Z,3731.16,1.6,10.0,1.79,2.15
48192825700023,25.11Z,3995.37,3.4,10.0,2.17,0.74
34340353101637,38.11Z,2509.03,1.3,1.34,2.52,0.75
60205674900115,10.81Z,4612.87,3.8,8.7,2.46,3.82
66204306600031,26.12Z,2426.25,2.6,0,2.26,1.73
43900213000011,10.51C,16023.08,5.8,10,9.89,8.91
74986926900011,16.21Z,4922.42,5.4,10.0,2.33,3.15
34340353103062,38.11Z,2509.03,1.3,1.34,2.52,0.75
69182041900014,16.21Z,4922.42,5.4,10.0,2.33,3.15
30131293000037,11.01Z,2445.34,2.2,0,2.36,2.32
38759121700014,01.21Z,3532.14,0.7,10.0,1.76,1.13
41708001700029,28.93Z,2809.06,0.4,3.94,2.21,0.17
61178029700036,22.29A,5451.96,6.3,3.84,5.03,5.69
50797836900027,30.11Z,3776.83,2.5,9.8,2.05,0.51
44436464000011,22.29A,5451.96,6.3,3.84,5.03,5.69
40775593300014,25.11Z,3988.08,3.3,10.0,2.17,0.74
44015608100158,29.32Z,2927.23,5.2,0.8,2.43,2.66
40808966200014,10.71A,2187.31,0.2,0,9.93,0.48
32461139100016,01.21Z,3549.04,0.9,10.0,1.76,1.13
34987008900019,01.21Z,3549.04,0.9,10.0,1.76,1.13
39149695700047,28.22Z,3316.21,1.3,6.52,2.21,0.77
34751347500017,28.15Z,5878.59,8.1,10.0,2.43,4.1
37976710600030,28.92Z,3505.49,0.2,8.17,2.25,0.27
95045338100010,01.21Z,3549.04,0.9,10.0,1.76,1.13
35015502400036,20.14Z,6015.02,10,2.49,2.42,10
96150342200324,10.73Z,4152.65,0.7,10.0,2.63,1.0
44269443600092,22.29A,5478.54,6.4,3.84,5.03,5.69
79002291700021,32.99Z,2634.13,0.4,2.56,2.35,0.52
30098900100049,28.29A,10867.63,8.7,10,4.5,8.43
45075763800017,25.73B,5853.16,2.5,10,4.45,1.93
81065124000014,25.11Z,3988.08,3.3,10.0,2.17,0.74
33866526800029,14.13Z,3812.23,0.7,9.88,2.22,0.69
32795619900027,17.23Z,4014.61,3.9,4.97,2.42,5.01
32314039200040,31.09B,5829.96,0.7,10,4.97,0.73
32981400800036,10.71A,2182.16,0.1,0,9.93,0.48
97632030900082,23.61Z,3830.12,1.9,10.0,2.21,0.0
57206768400660,29.32Z,2937.27,5.3,0.8,2.43,2.66
51347472600017,28.92Z,3510.73,0.3,8.17,2.25,0.27
40537690600054,10.11Z,5935.5,6.8,8.33,2.58,6.05
90682010500029,25.11Z,3988.08,3.3,10.0,2.17,0.74
42110670900189,27.12Z,3715.4,1.9,8.22,2.27,1.18
53125191600015,17.12Z,4127.7,3.2,6.62,2.33,4.72
53868036400014,13.95Z,4364.08,2.2,10.0,2.48,2.38
77556334900031,16.24Z,2174.87,0.2,0,2.51,0.19
45332295000024,38.32Z,2207.54,0.7,0,2.49,0.37
81492108600017,17.12Z,4127.7,3.2,6.62,2.33,4.72
48965920100011,24.51Z,3302.74,1.2,6.36,2.3,0.5
53814310800016,24.52Z,4158.78,2.9,10.0,2.2,1.8
31742823300322,38.11Z,2509.03,1.3,1.34,2.52,0.75
25190310000039,38.11Z,2509.03,1.3,1.34,2.52,0.75
51170075900018,16.23Z,6360.57,8.9,6.56,2.4,7.52
30341107800056,25.94Z,4674.47,5.0,10.0,2.36,2.36
24170064000089,38.11Z,2509.03,1.3,1.34,2.52,0.75
39101266300020,27.11Z,5003.11,6.8,8.86,2.25,3.61
43190606400016,03.21Z,3639.9,1.4,8.82,2.04,1.35
31908648400023,28.93Z,2799.69,0.2,3.94,2.21,0.17
78941626000022,38.21Z,4021.27,1.4,10.0,2.4,0.75
34915249600015,14.12Z,3898.94,0.5,10.0,2.33,0.68
31032437100023,15.12Z,4433.37,3.5,9.63,2.36,2.59
54210363500026,28.14Z,2273.87,1.5,0,2.32,0.76
31660894200017,10.51C,16353.49,6.1,10,9.89,8.91
33182842600022,08.12Z,4554.54,4.4,10.0,2.14,3.03
20006878100067,38.11Z,2509.03,1.3,1.34,2.52,0.75
42176448100022,25.12Z,4500.82,4.4,10.0,2.42,1.76
38061975900133,10.61A,7012.51,3.1,10,4.9,4.71
32604620800012,22.21Z,8012.5,10,7.26,2.43,10
44889740500032,26.51B,3901.75,5.1,3.06,4.37,2.69
38028013100034,10.51C,16133.21,5.9,10,9.89,8.91
75118875600017,10.13B,8056.14,4.6,10,5.38,4.81
48528821100025,10.39B,6099.06,0.8,10,5.27,1.13
78926193000018,27.32Z,6331.0,6.7,10.0,2.3,6.81
32594371000062,26.52Z,3480.33,0,8.41,2.18,0
70980662400025,22.21Z,8012.5,10,7.26,2.43,10
40326464100057,38.32Z,2207.54,0.7,0,2.49,0.37
